

         446349 function calls (435979 primitive calls) in 5.421 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 module.py:100(ModuleMixin)
        1    0.000    0.000    0.000    0.000 module.py:16(_ModuleAttributeName)
        1    0.000    0.000    0.000    0.000 module.py:190(ModuleContext)
        1    0.000    0.000    0.000    0.000 module.py:39(ModuleName)
        1    0.000    0.000    0.000    0.000 module.py:77(SubModuleDictMixin)
        1    0.000    0.000    0.000    0.000 module_paths.py:7(<module>)
        1    0.000    0.000    0.065    0.065 mouse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mouse_events.py:17(<module>)
        1    0.000    0.000    0.000    0.000 mouse_events.py:26(MouseEventType)
        1    0.000    0.000    0.000    0.000 mouse_events.py:33(MouseEvent)
        1    0.000    0.000    0.000    0.000 mouse_handlers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mouse_handlers.py:11(MouseHandlers)
        1    0.000    0.000    0.000    0.000 multiarray.py:1043(copyto)
        1    0.000    0.000    0.000    0.000 multiarray.py:145(concatenate)
        1    0.000    0.000    0.029    0.029 multiarray.py:7(<module>)
        1    0.000    0.000    0.000    0.000 named_colors.py:4(<module>)
       47    0.000    0.000    0.000    0.000 named_commands.py:30(register)
       47    0.000    0.000    0.000    0.000 named_commands.py:36(decorator)
        1    0.000    0.000    0.001    0.001 named_commands.py:5(<module>)
        1    0.000    0.000    0.001    0.001 names.py:1(<module>)
        1    0.000    0.000    0.000    0.000 names.py:10(AbstractNameDefinition)
        1    0.000    0.000    0.000    0.000 names.py:121(ContextNameMixin)
        1    0.000    0.000    0.000    0.000 names.py:138(ContextName)
        1    0.000    0.000    0.000    0.000 names.py:147(TreeNameDefinition)
        1    0.000    0.000    0.000    0.000 names.py:170(_ParamMixin)
        1    0.000    0.000    0.000    0.000 names.py:192(ParamNameInterface)
        1    0.000    0.000    0.000    0.000 names.py:217(BaseTreeParamName)
        1    0.000    0.000    0.000    0.000 names.py:232(ParamName)
        1    0.000    0.000    0.000    0.000 names.py:305(ParamNameWrapper)
        1    0.000    0.000    0.000    0.000 names.py:316(ImportName)
        1    0.000    0.000    0.000    0.000 names.py:359(SubModuleName)
        1    0.000    0.000    0.000    0.000 names.py:363(NameWrapper)
        1    0.000    0.000    0.000    0.000 names.py:61(AbstractArbitraryName)
        1    0.000    0.000    0.000    0.000 names.py:78(AbstractTreeName)
        1    0.000    0.000    0.005    0.005 namespace.py:2(<module>)
        1    0.000    0.000    0.005    0.005 namespace.py:33(NamespaceMagics)
        1    0.000    0.000    0.004    0.004 nanfunctions.py:22(<module>)
        1    0.000    0.000    0.000    0.000 normalizer.py:1(<module>)
       32    0.000    0.000    0.000    0.000 normalizer.py:100(decorator)
        1    0.000    0.000    0.000    0.000 normalizer.py:110(NormalizerConfig)
        1    0.000    0.000    0.000    0.000 normalizer.py:120(Issue)
        1    0.000    0.000    0.000    0.000 normalizer.py:14(Normalizer)
        1    0.000    0.000    0.000    0.000 normalizer.py:150(Rule)
        1    0.000    0.000    0.000    0.000 normalizer.py:6(_NormalizerMeta)
        4    0.000    0.000    0.000    0.000 normalizer.py:7(__new__)
       32    0.000    0.000    0.000    0.000 normalizer.py:76(register_rule)
       32    0.000    0.000    0.000    0.000 normalizer.py:88(_register_rule)
        1    0.000    0.000    0.000    0.000 nosetester.py:115(NoseTester)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
        1    0.000    0.000    0.014    0.014 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:122(NpzFile)
        1    0.000    0.000    0.000    0.000 npyio.py:58(BagObj)
        1    0.000    0.000    0.002    0.002 ntpath.py:6(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.001    0.001 numbers.py:6(<module>)
        1    0.001    0.001    0.031    0.031 numeric.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numeric.py:166(ones)
        6    0.000    0.000    0.000    0.000 numeric.py:2400(extend_all)
        1    0.000    0.000    0.000    0.000 numeric.py:81(ComplexWarning)
        1    0.000    0.000    0.000    0.000 numerictypes.py:429(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:445(_construct_lookups)
        1    0.000    0.000    0.000    0.000 numerictypes.py:593(_register_types)
        1    0.000    0.000    0.006    0.006 numerictypes.py:81(<module>)
        1    0.000    0.000    0.000    0.000 oinspect.py:346(Inspector)
        1    0.000    0.000    0.000    0.000 oinspect.py:54(<setcomp>)
        1    0.000    0.000    0.038    0.038 oinspect.py:8(<module>)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
      119    0.000    0.000    0.000    0.000 opcode.py:39(def_op)
       12    0.000    0.000    0.000    0.000 opcode.py:43(name_op)
        7    0.000    0.000    0.000    0.000 opcode.py:47(jrel_op)
        1    0.000    0.000    0.001    0.001 opcode.py:5(<module>)
        6    0.000    0.000    0.000    0.000 opcode.py:51(jabs_op)
        1    0.000    0.000    0.000    0.000 open_in_editor.py:3(<module>)
        1    0.000    0.000    0.002    0.002 openpy.py:6(<module>)
        1    0.000    0.000    0.000    0.000 os.py:1000(__init__)
        1    0.000    0.000    0.000    0.000 os.py:1003(close)
        1    0.000    0.000    0.000    0.000 os.py:1016(__getattr__)
        1    0.000    0.000    0.000    0.000 os.py:1076(__subclasshook__)
        1    0.000    0.000    0.000    0.000 os.py:40(_get_exports_list)
        1    0.000    0.000    0.000    0.000 os.py:44(<listcomp>)
       87    0.001    0.000    0.001    0.000 os.py:673(__getitem__)
        2    0.000    0.000    0.000    0.000 os.py:681(__setitem__)
        2    0.000    0.000    0.000    0.000 os.py:687(__delitem__)
       93    0.000    0.000    0.000    0.000 os.py:751(encode)
       27    0.000    0.000    0.000    0.000 os.py:755(decode)
        3    0.000    0.000    0.000    0.000 os.py:769(getenv)
        1    0.000    0.000    0.000    0.000 os.py:803(fsencode)
        1    0.000    0.000    0.007    0.007 os.py:977(popen)
        1    0.000    0.000    0.009    0.009 osm.py:30(OSMagics)
        1    0.000    0.000    0.010    0.010 osm.py:5(<module>)
        1    0.000    0.000    0.021    0.021 overrides.py:1(<module>)
       84    0.000    0.000    0.000    0.000 overrides.py:105(decorator)
      317    0.000    0.000    0.000    0.000 overrides.py:112(array_function_dispatch)
      317    0.003    0.000    0.101    0.000 overrides.py:154(decorator)
       23    0.000    0.000    0.000    0.000 overrides.py:196(array_function_from_dispatcher)
       23    0.000    0.000    0.007    0.000 overrides.py:200(decorator)
      287    0.004    0.000    0.016    0.000 overrides.py:72(verify_matching_signatures)
       84    0.000    0.000    0.000    0.000 overrides.py:94(set_module)
        1    0.000    0.000    0.001    0.001 packaging.py:2(<module>)
        1    0.000    0.000    0.001    0.001 packaging.py:58(PackagingMagics)
        1    0.000    0.000    0.004    0.004 page.py:11(<module>)
        1    0.000    0.000    0.001    0.001 page_navigation.py:4(<module>)
        1    0.000    0.000    0.003    0.003 param.py:1(<module>)
        1    0.000    0.000    0.000    0.000 param.py:20(ExecutedParam)
        1    0.000    0.000    0.000    0.000 parse.py:126(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:134(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:142(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 parse.py:175(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:205(_NetlocResultMixinBytes)
        1    0.000    0.000    0.002    0.002 parse.py:28(<module>)
        1    0.000    0.000    0.000    0.000 parse.py:310(DefragResult)
        1    0.000    0.000    0.000    0.000 parse.py:318(SplitResult)
        1    0.000    0.000    0.000    0.000 parse.py:323(ParseResult)
        1    0.000    0.000    0.000    0.000 parse.py:329(DefragResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:337(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:342(ParseResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:348(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 parse.py:760(Quoter)
        1    0.000    0.000    0.008    0.008 parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:11(Parser)
        1    0.000    0.000    0.000    0.000 parser.py:127(BytesHeaderParser)
        1    0.000    0.000    0.000    0.000 parser.py:17(Parser)
        1    0.000    0.000    0.021    0.021 parser.py:25(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:30(ParserSyntaxError)
        1    0.000    0.000    0.000    0.000 parser.py:41(InternalParseError)
        1    0.000    0.000    0.023    0.023 parser.py:5(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:57(Stack)
        1    0.000    0.000    0.000    0.000 parser.py:72(HeaderParser)
        1    0.000    0.000    0.000    0.000 parser.py:74(StackNode)
        1    0.000    0.000    0.000    0.000 parser.py:80(BytesParser)
        1    0.000    0.000    0.000    0.000 parser.py:99(BaseParser)
        1    0.000    0.000    0.000    0.000 parser_cache.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parser_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parser_utils.py:231(_get_parent_scope_cache)
        1    0.000    0.000    0.000    0.000 patch_stdout.py:19(<module>)
        1    0.000    0.000    0.000    0.000 patch_stdout.py:67(StdoutProxy)
        1    0.000    0.000    0.000    0.000 path.py:168(HomeDirError)
        2    0.000    0.000    0.018    0.009 path.py:4(<module>)
        1    0.000    0.000    0.008    0.008 pathlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:119(_WindowsFlavour)
        1    0.000    0.000    0.000    0.000 pathlib.py:135(<setcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:136(<setcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:1477(PosixPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:1484(WindowsPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:283(_PosixFlavour)
        1    0.000    0.000    0.000    0.000 pathlib.py:386(_Accessor)
        1    0.000    0.000    0.000    0.000 pathlib.py:391(_NormalAccessor)
        1    0.000    0.000    0.000    0.000 pathlib.py:464(_Selector)
        1    0.000    0.000    0.000    0.000 pathlib.py:489(_TerminatingSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:495(_PreciseSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:511(_WildcardSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:540(_RecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:56(_Flavour)
        1    0.000    0.000    0.000    0.000 pathlib.py:583(_PathParents)
        2    0.000    0.000    0.000    0.000 pathlib.py:60(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:611(PurePath)
        1    0.000    0.000    0.000    0.000 pathlib.py:970(PurePosixPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:980(PureWindowsPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:993(Path)
        1    0.000    0.000    0.001    0.001 paths.py:2(<module>)
        1    0.000    0.000    0.000    0.000 paths.py:88(get_ipython_package_dir)
        1    0.000    0.000    0.000    0.000 payload.py:28(PayloadManager)
        1    0.000    0.000    0.000    0.000 payload.py:8(<module>)
        1    0.000    0.000    0.000    0.000 pdb.py:123(_rstr)
        1    0.000    0.000    0.000    0.000 pdb.py:136(Pdb)
        1    0.000    0.000    0.005    0.005 pdb.py:66(<module>)
        1    0.000    0.000    0.000    0.000 pdb.py:85(Restart)
        1    0.000    0.000    0.000    0.000 pep8.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pep8.py:108(ImplicitNode)
        1    0.000    0.000    0.000    0.000 pep8.py:122(BackslashNode)
        1    0.000    0.000    0.000    0.000 pep8.py:151(PEP8Normalizer)
        1    0.000    0.000    0.000    0.000 pep8.py:27(IndentationTypes)
        1    0.000    0.000    0.000    0.000 pep8.py:35(IndentationNode)
        1    0.000    0.000    0.000    0.000 pep8.py:54(BracketNode)
        1    0.000    0.000    0.000    0.000 pep8.py:703(PEP8NormalizerConfig)
        1    0.000    0.000    0.000    0.000 pep8.py:708(__init__)
        1    0.000    0.000    0.000    0.000 pep8.py:722(BlankLineAtEnd)
        1    0.000    0.000    0.000    0.000 pickle.py:1024(_Unpickler)
        1    0.000    0.000    0.001    0.001 pickle.py:181(<listcomp>)
        1    0.000    0.000    0.000    0.000 pickle.py:184(_Framer)
        1    0.000    0.000    0.006    0.006 pickle.py:24(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:247(_Unframer)
        1    0.000    0.000    0.000    0.000 pickle.py:372(_Pickler)
        1    0.000    0.000    0.000    0.000 pickle.py:64(PickleError)
        1    0.000    0.000    0.000    0.000 pickle.py:68(PicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:75(UnpicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:88(_Stop)
        1    0.000    0.000    0.000    0.000 pickleshare.py:286(PickleShareLink)
        1    0.000    0.000    0.001    0.001 pickleshare.py:34(<module>)
        1    0.000    0.000    0.000    0.000 pickleshare.py:69(PickleShareDB)
        1    0.000    0.000    0.032    0.032 platform.py:10(<module>)
        4    0.000    0.000    0.015    0.004 platform.py:1061(system)
        5    0.000    0.000    0.000    0.000 platform.py:1150(_sys_version)
        5    0.000    0.000    0.000    0.000 platform.py:1254(python_implementation)
        1    0.000    0.000    0.015    0.015 platform.py:780(_syscmd_uname)
        4    0.000    0.000    0.015    0.004 platform.py:923(uname)
        1    0.000    0.000    0.000    0.000 plugin.py:37(<module>)
        1    0.000    0.000    0.005    0.005 pocketfft.py:29(<module>)
